query,google_place_url,business_name,business_domain,business_phone,type,sub_types,category,full_address,borough,street,city,postal_code,state,country,country_code,timezone,lat,lon,review_url,reviews_id,total_reviews,average_rating,reviews_per_score,reviews_per_score_1,reviews_per_score_2,reviews_per_score_3,reviews_per_score_4,reviews_per_score_5,working_hours,about,description,logo_url,photos_count,photo_url,street_view,price_range,business_status,is_verified,owner_title,owner_link,owner_id,reserving_table_links,booking_appointment_link,place_id,google_id,place_cid
walmarts in california,https://www.google.com/maps?cid=17385367025833440173,Walmart Neighborhood Market,walmart.com, (805) 348-4951,Grocery store,"Grocery store, Bakery, Cake shop, Deli, Department store, Discount store, Discount supermarket, Produce market",Grocery store,"2240 S Bradley Rd, Santa Maria, CA 93455",,2240 S Bradley Rd,Santa Maria,93455,California,United States,US,America/Los_Angeles,34.9189475,-120.4191085,https://search.google.com/local/reviews?placeid=ChIJC4YLjbNs7IARrXOXyDI7RfE&q=walmarts+in+california&authuser=0&hl=en&gl=US,-1061377047876111443,573,4.2,"{1: 27, 2: 17, 3: 73, 4: 178, 5: 278}",27,17,73,178,278,"{'Friday': '6AM–11PM', 'Saturday': '6AM–11PM', 'Sunday': '6AM–11PM', 'Monday': '6AM–11PM', 'Tuesday': '6AM–11PM', 'Wednesday': '6AM–11PM', 'Thursday': '6AM–11PM'}","{'service_options': {'In-store pickup': True, 'In-store shopping': True, 'Delivery': True}, 'highlights': {'Great produce': True}, 'accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}, 'planning': {'Quick visit': True}, 'payments': {'Debit cards': True, 'SNAP/EBT': True, 'Credit cards': False}}",,https://lh5.googleusercontent.com/-ulcBMACQJKs/AAAAAAAAAAI/AAAAAAAAAAA/JYZcX_grj4U/s44-p-k-no-ns-nd/photo.jpg,41,https://lh5.googleusercontent.com/p/AF1QipN6kA0-P2ZbYD7mGc5g4XMdSo_ABbXYAl496F0u=w1600-h1000-k-no,,$,Operational,True,Walmart Neighborhood Market (Owner),https://www.google.com/maps/contrib/101581155257709192815,101581155257709192815,,,ChIJC4YLjbNs7IARrXOXyDI7RfE,0x80ec6cb38d0b860b:0xf1453b32c89773ad,17385367025833440173
walmarts in california,https://www.google.com/maps?cid=12073286317159042421,Walmart Neighborhood Market,walmart.com, (424) 233-3317,Grocery store,"Grocery store, Bakery, Cake shop, Deli, Department store, Discount store, Discount supermarket, Produce market",Grocery store,"20226 Avalon Blvd, Carson, CA 90746",,20226 Avalon Blvd,Carson,90746,California,United States,US,America/Los_Angeles,33.848263599999996,-118.26400939999999,https://search.google.com/local/reviews?placeid=ChIJA9iR7y813YARdU3ZPfDtjKc&q=walmarts+in+california&authuser=0&hl=en&gl=US,-6373457756550509195,1982,4.1,"{1: 139, 2: 88, 3: 262, 4: 486, 5: 1007}",139,88,262,486,1007,"{'Friday': '6AM–11PM', 'Saturday': '6AM–11PM', 'Sunday': '6AM–11PM', 'Monday': '6AM–11PM', 'Tuesday': '6AM–11PM', 'Wednesday': '6AM–11PM', 'Thursday': '6AM–11PM'}","{'service_options': {'No-contact delivery': True, 'In-store pickup': True, 'In-store shopping': True, 'Delivery': True}, 'highlights': {'Great produce': True}, 'accessibility': {'Wheelchair accessible elevator': True, 'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}, 'planning': {'Quick visit': True}, 'payments': {'Debit cards': True, 'SNAP/EBT': True, 'Credit cards': False}}",,https://lh4.googleusercontent.com/-tEDx_oWQqRI/AAAAAAAAAAI/AAAAAAAAAAA/nYX0rEcL384/s44-p-k-no-ns-nd/photo.jpg,268+,https://lh5.googleusercontent.com/p/AF1QipMZO0zznspHhy5AajN706SImpoO3_-gEjxOWqnm=w1600-h1000-k-no,,$,Operational,True,Walmart Neighborhood Market (Owner),https://www.google.com/maps/contrib/101777957265313082028,101777957265313082028,,,ChIJA9iR7y813YARdU3ZPfDtjKc,0x80dd352fef91d803:0xa78cedf03dd94d75,12073286317159042421
walmarts in california,https://www.google.com/maps?cid=15883377333180785324,Walmart Neighborhood Market,walmart.com, (916) 824-0104,Grocery store,"Grocery store, Bakery, Cake shop, Deli, Department store, Discount store, Discount supermarket, Produce market",Grocery store,"5609 Pacific St, Rocklin, CA 95677",,5609 Pacific St,Rocklin,95677,California,United States,US,America/Los_Angeles,38.784008799999995,-121.2394755,https://search.google.com/local/reviews?placeid=ChIJQflDW20fm4ARrGK74YcXbdw&q=walmarts+in+california&authuser=0&hl=en&gl=US,-2563366740528766292,779,4.1,"{1: 40, 2: 26, 3: 107, 4: 217, 5: 389}",40,26,107,217,389,"{'Friday': '6AM–11PM', 'Saturday': '6AM–11PM', 'Sunday': '6AM–11PM', 'Monday': '6AM–11PM', 'Tuesday': '6AM–11PM', 'Wednesday': '6AM–11PM', 'Thursday': '6AM–11PM'}","{'service_options': {'Curbside pickup': True, 'No-contact delivery': True, 'Delivery': True, 'In-store pickup': True, 'In-store shopping': True, 'Same-day delivery': True}, 'highlights': {'Great produce': True}, 'accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}, 'planning': {'Quick visit': True}, 'payments': {'Debit cards': True, 'SNAP/EBT': True, 'Credit cards': False}}",,https://lh4.googleusercontent.com/-9oIpENQKfqw/AAAAAAAAAAI/AAAAAAAAAAA/BD0dP278-dU/s44-p-k-no-ns-nd/photo.jpg,85+,https://lh5.googleusercontent.com/p/AF1QipOXUiwJO2i372fbUSICaaJ4sihHacXxzlZcQ7Sp=w1600-h1000-k-no,,$,Operational,True,Walmart Neighborhood Market (Owner),https://www.google.com/maps/contrib/106552112749781826953,106552112749781826953,,,ChIJQflDW20fm4ARrGK74YcXbdw,0x809b1f6d5b43f941:0xdc6d1787e1bb62ac,15883377333180785324
walmarts in california,https://www.google.com/maps?cid=11213342614202920987,Walmart Neighborhood Market,walmart.com, (714) 230-0126,Grocery store,"Grocery store, Bakery, Cake shop, Deli, Department store, Discount store, Discount supermarket, Produce market",Grocery store,"12840 Beach Blvd, Stanton, CA 90680",,12840 Beach Blvd,Stanton,90680,California,United States,US,America/Los_Angeles,33.774985099999995,-117.9914151,https://search.google.com/local/reviews?placeid=ChIJt7K_lJYo3YARG7BQYLLLnZs&q=walmarts+in+california&authuser=0&hl=en&gl=US,-7233401459506630629,1372,4.1,"{1: 78, 2: 58, 3: 161, 4: 364, 5: 711}",78,58,161,364,711,"{'Friday': '6AM–11PM', 'Saturday': '6AM–11PM', 'Sunday': '6AM–11PM', 'Monday': '6AM–11PM', 'Tuesday': '6AM–11PM', 'Wednesday': '6AM–11PM', 'Thursday': '6AM–11PM'}","{'service_options': {'Curbside pickup': True, 'No-contact delivery': True, 'Delivery': True, 'In-store pickup': True, 'In-store shopping': True, 'Same-day delivery': True}, 'highlights': {'Great produce': True}, 'accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}, 'planning': {'Quick visit': True}, 'payments': {'Debit cards': True, 'SNAP/EBT': True, 'Credit cards': False}}",,https://lh6.googleusercontent.com/-YU_HUj3ju_o/AAAAAAAAAAI/AAAAAAAAAAA/NCt89Up-asw/s44-p-k-no-ns-nd/photo.jpg,562+,https://lh5.googleusercontent.com/p/AF1QipM2PMVBuXJFoD5GSY3afCAsUqA_nqb2KJQGBpvd=w1600-h1000-k-no,,$,Operational,True,Walmart Neighborhood Market (Owner),https://www.google.com/maps/contrib/116003222544671888407,116003222544671888407,,,ChIJt7K_lJYo3YARG7BQYLLLnZs,0x80dd289694bfb2b7:0x9b9dcbb26050b01b,11213342614202920987
walmarts in california,https://www.google.com/maps?cid=2152262147348511068,Walmart Neighborhood Market,walmart.com, (310) 750-1983,Grocery store,"Grocery store, Bakery, Cake shop, Deli, Department store, Discount store, Discount supermarket, Produce market",Grocery store,"19340 Hawthorne Blvd, Torrance, CA 90503",,19340 Hawthorne Blvd,Torrance,90503,California,United States,US,America/Los_Angeles,33.8552517,-118.35231279999999,https://search.google.com/local/reviews?placeid=ChIJHxLCjN20woARXDk6FAVf3h0&q=walmarts+in+california&authuser=0&hl=en&gl=US,2152262147348511068,1386,4.2,"{1: 74, 2: 51, 3: 155, 4: 372, 5: 734}",74,51,155,372,734,"{'Friday': '6AM–11PM', 'Saturday': '6AM–11PM', 'Sunday': '6AM–11PM', 'Monday': '6AM–11PM', 'Tuesday': '6AM–11PM', 'Wednesday': '6AM–11PM', 'Thursday': '6AM–11PM'}","{'service_options': {'No-contact delivery': True, 'In-store pickup': True, 'In-store shopping': True, 'Delivery': True}, 'highlights': {'Great produce': True}, 'accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}, 'planning': {'Quick visit': True}, 'recycling': {'Plastic bags': True}, 'payments': {'Debit cards': True, 'SNAP/EBT': True, 'Credit cards': False}}",,https://lh4.googleusercontent.com/-rm99yKv2GI4/AAAAAAAAAAI/AAAAAAAAAAA/TexpljRlFwc/s44-p-k-no-ns-nd/photo.jpg,315+,https://lh5.googleusercontent.com/p/AF1QipOc95nIhZ_lV8Bwr7gEHirFQBrE-5d0njc0UgEh=w1600-h1000-k-no,,$,Operational,True,Walmart Neighborhood Market (Owner),https://www.google.com/maps/contrib/110117467560582796317,110117467560582796317,,,ChIJHxLCjN20woARXDk6FAVf3h0,0x80c2b4dd8cc2121f:0x1dde5f05143a395c,2152262147348511068
walmarts in california,https://www.google.com/maps?cid=15333661339880949687,Walmart Neighborhood Market,walmart.com, (657) 208-5201,Grocery store,"Grocery store, Bakery, Cake shop, Deli, Department store, Discount store, Discount supermarket, Produce market",Grocery store,"1120 S Anaheim Blvd, Anaheim, CA 92805",Southeast Anaheim,1120 S Anaheim Blvd,Anaheim,92805,California,United States,US,America/Los_Angeles,33.8194948,-117.90796549999999,https://search.google.com/local/reviews?placeid=ChIJYSfaY8zX3IARt4e-Vb8bzNQ&q=walmarts+in+california&authuser=0&hl=en&gl=US,-3113082733828601929,2164,4.1,"{1: 104, 2: 77, 3: 302, 4: 613, 5: 1068}",104,77,302,613,1068,"{'Friday': '6AM–11PM', 'Saturday': '6AM–11PM', 'Sunday': '6AM–11PM', 'Monday': '6AM–11PM', 'Tuesday': '6AM–11PM', 'Wednesday': '6AM–11PM', 'Thursday': '6AM–11PM'}","{'service_options': {'No-contact delivery': True, 'In-store pickup': True, 'In-store shopping': True, 'Delivery': True}, 'highlights': {'Great produce': True}, 'accessibility': {'Wheelchair accessible elevator': True, 'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}, 'planning': {'Quick visit': True}, 'recycling': {'Plastic bags': True}, 'payments': {'Debit cards': True, 'SNAP/EBT': True, 'Credit cards': False}}",,https://lh6.googleusercontent.com/-KfCFxPBS_bc/AAAAAAAAAAI/AAAAAAAAAAA/7XESEwrdkjw/s44-p-k-no-ns-nd/photo.jpg,313+,https://lh5.googleusercontent.com/p/AF1QipNqhcCejj1iEKli-TRzN0JASx3UJ6mMwF-epwss=w1600-h1000-k-no,,$,Operational,True,Walmart Neighborhood Market (Owner),https://www.google.com/maps/contrib/107503931980648443983,107503931980648443983,,,ChIJYSfaY8zX3IARt4e-Vb8bzNQ,0x80dcd7cc63da2761:0xd4cc1bbf55be87b7,15333661339880949687
walmarts in california,https://www.google.com/maps?cid=7946799975447294930,Walmart Neighborhood Market,walmart.com, (909) 942-4931,Grocery store,"Grocery store, Bakery, Cake shop, Deli, Department store, Discount store, Discount supermarket, Produce market",Grocery store,"1445 E Foothill Blvd, Upland, CA 91786",,1445 E Foothill Blvd,Upland,91786,California,United States,US,America/Los_Angeles,34.1081924,-117.6296539,https://search.google.com/local/reviews?placeid=ChIJ2cro17w2w4AR0nOeRXm0SG4&q=walmarts+in+california&authuser=0&hl=en&gl=US,7946799975447294930,1673,4.1,"{1: 126, 2: 73, 3: 202, 4: 393, 5: 879}",126,73,202,393,879,"{'Friday': '6AM–11PM', 'Saturday': '6AM–11PM', 'Sunday': '6AM–11PM', 'Monday': '6AM–11PM', 'Tuesday': '6AM–11PM', 'Wednesday': '6AM–11PM', 'Thursday': '6AM–11PM'}","{'service_options': {'Curbside pickup': True, 'No-contact delivery': True, 'Delivery': True, 'In-store pickup': True, 'In-store shopping': True, 'Same-day delivery': True}, 'highlights': {'Great produce': True}, 'accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}, 'planning': {'Quick visit': True}, 'payments': {'Debit cards': True, 'SNAP/EBT': True, 'Credit cards': False}}",,https://lh4.googleusercontent.com/-gylfflXod9k/AAAAAAAAAAI/AAAAAAAAAAA/J4dhE-K7IHs/s44-p-k-no-ns-nd/photo.jpg,150+,https://lh5.googleusercontent.com/p/AF1QipO5nFY-02MQD-1vrUzrS6NZ26DsK72snbXfWb88=w1600-h1000-k-no,,$,Operational,True,Walmart Neighborhood Market (Owner),https://www.google.com/maps/contrib/114444736049828829349,114444736049828829349,,,ChIJ2cro17w2w4AR0nOeRXm0SG4,0x80c336bcd7e8cad9:0x6e48b479459e73d2,7946799975447294930
walmarts in california,https://www.google.com/maps?cid=2925584904765313670,Walmart Neighborhood Market,walmart.com, (562) 622-4891,Grocery store,"Grocery store, Bakery, Cake shop, Deli, Department store, Discount store, Discount supermarket, Produce market",Grocery store,"12270 Paramount Blvd, Downey, CA 90242",,12270 Paramount Blvd,Downey,90242,California,United States,US,America/Los_Angeles,33.9281244,-118.1476514,https://search.google.com/local/reviews?placeid=ChIJdXl6E6jNwoARhhLIcPjDmSg&q=walmarts+in+california&authuser=0&hl=en&gl=US,2925584904765313670,1498,4.3,"{1: 82, 2: 40, 3: 154, 4: 352, 5: 870}",82,40,154,352,870,"{'Friday': '6AM–11PM', 'Saturday': '6AM–11PM', 'Sunday': '6AM–11PM', 'Monday': '6AM–11PM', 'Tuesday': '6AM–11PM', 'Wednesday': '6AM–11PM', 'Thursday': '6AM–11PM'}","{'service_options': {'No-contact delivery': True, 'In-store pickup': True, 'In-store shopping': True, 'Delivery': True}, 'highlights': {'Great produce': True}, 'accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}, 'planning': {'Quick visit': True}, 'payments': {'Debit cards': True, 'SNAP/EBT': True, 'Credit cards': False}}",,https://lh5.googleusercontent.com/-x-x4C2SAab8/AAAAAAAAAAI/AAAAAAAAAAA/atAIOfCHEx4/s44-p-k-no-ns-nd/photo.jpg,140+,https://lh5.googleusercontent.com/p/AF1QipMXnRCr2s6UpoMxS4MRW1fAyCfAKh5lLGDrEekW=w1600-h1000-k-no,,$,Operational,True,Walmart Neighborhood Market (Owner),https://www.google.com/maps/contrib/102423129197029053486,102423129197029053486,,,ChIJdXl6E6jNwoARhhLIcPjDmSg,0x80c2cda8137a7975:0x2899c3f870c81286,2925584904765313670
walmarts in california,https://www.google.com/maps?cid=12282295990297452743,Walmart Neighborhood Market,walmart.com, (209) 235-2047,Grocery store,"Grocery store, Bakery, Cake shop, Deli, Department store, Discount store, Discount supermarket, Produce market",Grocery store,"1189 E March Ln, Stockton, CA 95210",Valley Oak,1189 E March Ln,Stockton,95210,California,United States,US,America/Los_Angeles,38.0038388,-121.29251819999999,https://search.google.com/local/reviews?placeid=ChIJVY2SNOQMkIARx2Di9yB7c6o&q=walmarts+in+california&authuser=0&hl=en&gl=US,-6164448083412098873,1939,3.9,"{1: 164, 2: 115, 3: 320, 4: 475, 5: 865}",164,115,320,475,865,"{'Friday': '6AM–11PM', 'Saturday': '6AM–11PM', 'Sunday': '6AM–11PM', 'Monday': '6AM–11PM', 'Tuesday': '6AM–11PM', 'Wednesday': '6AM–11PM', 'Thursday': '6AM–11PM'}","{'service_options': {'Curbside pickup': True, 'No-contact delivery': True, 'Delivery': True, 'In-store pickup': True, 'In-store shopping': True, 'Same-day delivery': True}, 'highlights': {'Great produce': True}, 'accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}, 'planning': {'Quick visit': True}, 'payments': {'Debit cards': True, 'SNAP/EBT': True, 'Credit cards': False}}",,https://lh4.googleusercontent.com/-RmU386J1WiA/AAAAAAAAAAI/AAAAAAAAAAA/GzXscekF-DQ/s44-p-k-no-ns-nd/photo.jpg,220+,https://lh5.googleusercontent.com/p/AF1QipONadEvaiKcYR-TfZJLAve6TSJW3KxUhMxaFUZ6=w1600-h1000-k-no,,$,Operational,True,Walmart Neighborhood Market (Owner),https://www.google.com/maps/contrib/100684707161136862931,100684707161136862931,,,ChIJVY2SNOQMkIARx2Di9yB7c6o,0x80900ce434928d55:0xaa737b20f7e260c7,12282295990297452743
walmarts in california,https://www.google.com/maps?cid=5767138052110528077,Walmart,walmart.com.mx, +52 664 394 4134,Department store,"Department store, Supermarket",Grandes almacenes,"Av. Parque México Nte. 320, Playas, Jardines Playas de Tijuana, 22500 Tijuana, B.C., Mexico","Playas, Jardines Playas de Tijuana",Av. Parque México Nte. 320,Tijuana,22500,Baja California,Mexico,MX,America/Tijuana,32.5283309,-117.1185967,https://search.google.com/local/reviews?placeid=ChIJz4Zl3KVL2YARTa6vtoD9CFA&q=walmarts+in+california&authuser=0&hl=en&gl=US,5767138052110528077,6251,4.2,"{1: 399, 2: 229, 3: 758, 4: 1461, 5: 3404}",399,229,758,1461,3404,"{'Friday': '8AM–10PM', 'Saturday': '8AM–10PM', 'Sunday': '8AM–10PM', 'Monday': '8AM–10PM', 'Tuesday': '8AM–10PM', 'Wednesday': '8AM–10PM', 'Thursday': '8AM–10PM'}","{'service_options': {'Delivery': True, 'In-store pickup': True, 'In-store shopping': True, 'Same-day delivery': True}, 'accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}, 'payments': {'Debit cards': True}}",,https://lh6.googleusercontent.com/-sA1mElJ_kqA/AAAAAAAAAAI/AAAAAAAAAAA/Brma2wGJsP4/s44-p-k-no-ns-nd/photo.jpg,2975+,https://lh5.googleusercontent.com/p/AF1QipMgyqls_EdwKuVZk16xyUHkEr7TPggeUJzPvCSL=w1600-h1000-k-no,,$,Operational,True,Walmart (Owner),https://www.google.com/maps/contrib/105094920727569930650,105094920727569930650,,,ChIJz4Zl3KVL2YARTa6vtoD9CFA,0x80d94ba5dc6586cf:0x5008fd80b6afae4d,5767138052110528077
walmarts in california,https://www.google.com/maps?cid=15083545164680193192,Walmart Neighborhood Market,walmart.com, (805) 233-3378,Grocery store,"Grocery store, Bakery, Cake shop, Deli, Department store, Discount store, Discount supermarket, Produce market",Grocery store,"275 W Ventura Blvd, Camarillo, CA 93010",,275 W Ventura Blvd,Camarillo,93010,California,United States,US,America/Los_Angeles,34.2173034,-119.07462919999999,https://search.google.com/local/reviews?placeid=ChIJU6QV1ohJ6IARqORSRmmEU9E&q=walmarts+in+california&authuser=0&hl=en&gl=US,-3363198909029358424,862,4.2,"{1: 46, 2: 22, 3: 94, 4: 248, 5: 452}",46,22,94,248,452,"{'Friday': '6AM–11PM', 'Saturday': '6AM–11PM', 'Sunday': '6AM–11PM', 'Monday': '6AM–11PM', 'Tuesday': '6AM–11PM', 'Wednesday': '6AM–11PM', 'Thursday': '6AM–11PM'}","{'service_options': {'In-store pickup': True, 'In-store shopping': True, 'Delivery': True}, 'highlights': {'Great produce': True}, 'accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}, 'planning': {'Quick visit': True}, 'payments': {'Debit cards': True, 'SNAP/EBT': True, 'Credit cards': False}}",,https://lh3.googleusercontent.com/-uibyMAiRgVw/AAAAAAAAAAI/AAAAAAAAAAA/QqXq_7Cmpco/s44-p-k-no-ns-nd/photo.jpg,138+,https://lh5.googleusercontent.com/p/AF1QipMBw4yxHGDw7Uy-YiGEgWYIlDZVgyxQiV60XXjZ=w1600-h1000-k-no,,$,Operational,True,Walmart Neighborhood Market (Owner),https://www.google.com/maps/contrib/113467164138667883035,113467164138667883035,,,ChIJU6QV1ohJ6IARqORSRmmEU9E,0x80e84988d615a453:0xd15384694652e4a8,15083545164680193192
walmarts in california,https://www.google.com/maps?cid=16915192750419199308,Walmart Neighborhood Market,walmart.com, (916) 560-0031,Grocery store,"Grocery store, Bakery, Cake shop, Deli, Department store, Discount store, Discount supermarket, Produce market",Grocery store,"6197 Sunrise Blvd, Citrus Heights, CA 95610",,6197 Sunrise Blvd,Citrus Heights,95610,California,United States,US,America/Los_Angeles,38.6757644,-121.27290989999999,https://search.google.com/local/reviews?placeid=ChIJASVKcyXemoARTMX_my_Wvuo&q=walmarts+in+california&authuser=0&hl=en&gl=US,-1531551323290352308,1202,3.9,"{1: 95, 2: 62, 3: 189, 4: 330, 5: 526}",95,62,189,330,526,"{'Friday': '6AM–11PM', 'Saturday': '6AM–11PM', 'Sunday': '6AM–11PM', 'Monday': '6AM–11PM', 'Tuesday': '6AM–11PM', 'Wednesday': '6AM–11PM', 'Thursday': '6AM–11PM'}","{'service_options': {'Curbside pickup': True, 'No-contact delivery': True, 'Delivery': True, 'In-store pickup': True, 'In-store shopping': True, 'Same-day delivery': True}, 'highlights': {'Great produce': True}, 'accessibility': {'Wheelchair accessible entrance': True, 'Wheelchair accessible parking lot': True}, 'planning': {'Quick visit': True}, 'payments': {'Debit cards': True, 'SNAP/EBT': True, 'Credit cards': False}}",,https://lh5.googleusercontent.com/-QPU5vmLZ-ME/AAAAAAAAAAI/AAAAAAAAAAA/_yHmJcEK9JU/s44-p-k-no-ns-nd/photo.jpg,239+,https://lh5.googleusercontent.com/p/AF1QipNWqASUuB5iJyYi6j54edlZPBvT8NKDrCzqgg9h=w1600-h1000-k-no,,$,Operational,True,Walmart Neighborhood Market (Owner),https://www.google.com/maps/contrib/105315768443500653666,105315768443500653666,,,ChIJASVKcyXemoARTMX_my_Wvuo,0x809ade25734a2501:0xeabed62f9bffc54c,16915192750419199308
